Unnamed: 0,Acousticness,Album,Artist,Danceability,Duration,Energy,Instrumentalness,Liveness,Loudness,Mode,Name,Popularity,Speechiness,Tempo,Valence,year,period
28,0.0189,25,adele,0.596,240427,0.838,1.54e-05,0.108,-6.52,0,water under the bridge,68,0.0704,94.982,0.472,2015.0,pre_ai
32,0.882,25,adele,0.587,271800,0.283,0.0,0.149,-5.473,1,all i ask,71,0.0279,141.961,0.343,2015.0,pre_ai
17,0.0551,Road Less Traveled,lauren alaina,0.611,216267,0.886,1.1e-06,0.247,-4.673,1,road less traveled,60,0.0343,112.988,0.27,2015.0,pre_ai
9,0.197,Christmas in Tahoe (Deluxe Edition),train,0.513,247733,0.76,0.0,0.192,-5.342,1,shake up christmas,29,0.0553,167.813,0.818,2010.0,pre_ai
18,0.0231,a girl a bottle a boat,train,0.392,243253,0.825,2.25e-06,0.0972,-2.068,0,play that song,69,0.0535,98.959,0.482,2016.0,post_ai
46,0.0151,Bulletproof Picasso,train,0.61,205973,0.817,9.09e-06,0.0998,-4.775,1,angel in blue jeans,58,0.0331,115.036,0.688,2014.0,pre_ai
57,0.00107,California 37,train,0.765,195973,0.837,1.06e-05,0.0801,-3.113,0,drive by,73,0.032,122.028,0.721,2012.0,pre_ai
60,0.000284,California 37,train,0.591,247947,0.935,0.000278,0.142,-2.664,1,50 ways to say goodbye,67,0.0478,140.043,0.736,2012.0,pre_ai
78,0.154,Drops Of Jupiter,train,0.468,259933,0.64,0.0,0.154,-5.862,1,drops of jupiter,79,0.0275,79.297,0.499,2001.0,pre_ai
101,0.0746,My Private Nation,train,0.454,242200,0.839,0.0,0.279,-5.368,1,calling all angels,60,0.0441,166.166,0.529,2003.0,pre_ai
0,0.00019,brand new eyes (Deluxe),paramore,0.417,230440,0.945,8.63e-05,0.2,-3.703,1,careful,15,0.0805,164.997,0.607,2009.0,pre_ai
1,0.00109,brand new eyes (Deluxe),paramore,0.522,218627,0.964,0.000389,0.0387,-2.645,0,ignorance,20,0.095,170.944,0.51,2009.0,pre_ai
5,0.144,brand new eyes (Deluxe),paramore,0.452,267653,0.563,0.0,0.143,-6.607,1,the only exception,34,0.0272,137.715,0.209,2009.0,pre_ai
11,0.000705,brand new eyes (Deluxe),paramore,0.282,261960,0.866,0.0055,0.101,-4.223,0,decode,34,0.0588,163.987,0.277,2008.0,pre_ai
20,0.154,Paramore: Self-Titled Deluxe,paramore,0.61,296520,0.893,4.41e-05,0.021,-3.681,1,ain't it fun,49,0.0921,104.031,0.673,2013.0,pre_ai
23,0.0098,Paramore: Self-Titled Deluxe,paramore,0.602,216013,0.923,0.0,0.0561,-3.763,1,still into you,47,0.044,136.01,0.765,2013.0,pre_ai
44,0.00647,After Laughter,paramore,0.695,182693,0.818,4.87e-06,0.0219,-5.379,0,hard times,73,0.0334,119.965,0.916,2017.0,post_ai
84,9.43e-05,RIOT!,paramore,0.528,220480,0.831,0.0,0.141,-3.607,1,that's what you get,64,0.0429,131.094,0.632,2008.0,pre_ai
86,0.00272,RIOT!,paramore,0.517,211520,0.906,9.26e-06,0.113,-3.677,1,misery business,71,0.0735,172.977,0.731,2007.0,pre_ai
90,0.000218,RIOT!,paramore,0.631,189373,0.793,5.65e-05,0.0976,-4.086,0,crushcrushcrush,64,0.0468,136.96,0.648,2007.0,pre_ai
31,0.278,Ultraviolence (Deluxe),lana del rey,0.144,251480,0.541,1.01e-05,0.101,-7.076,1,ultraviolence,11,0.038,79.262,0.0899,2014.0,pre_ai
32,0.554,Ultraviolence (Deluxe),lana del rey,0.262,342093,0.482,0.0161,0.244,-6.863,0,shades of cool,10,0.0302,137.918,0.0878,2014.0,pre_ai
34,0.194,Ultraviolence (Deluxe),lana del rey,0.527,256760,0.591,0.0194,0.0907,-7.664,0,west coast,13,0.0396,123.167,0.461,2014.0,pre_ai
49,0.244,Honeymoon,lana del rey,0.536,257573,0.486,0.00788,0.12,-11.067,0,high by the beach,69,0.0346,131.988,0.0968,2015.0,pre_ai
59,0.487,Lust For Life,lana del rey,0.527,272743,0.366,0.0023,0.11,-10.943,1,love,72,0.0277,98.994,0.234,2017.0,post_ai
14,0.0208,Wild Ones (Deluxe),flo rida,0.747,224653,0.937,0.0,0.29,-5.746,1,whistle,40,0.0453,103.976,0.739,2012.0,pre_ai
17,0.0588,Wild Ones (Deluxe),flo rida,0.706,248133,0.89,0.00286,0.306,-4.444,0,good feeling,40,0.0688,128.011,0.684,2011.0,pre_ai
21,0.00616,Wild Ones (Deluxe),flo rida,0.693,223800,0.822,1.79e-06,0.315,-5.441,0,i cry,36,0.0439,126.035,0.763,2012.0,pre_ai
42,0.0215,My House,flo rida,0.688,192191,0.702,0.0,0.128,-4.792,0,my house,20,0.0499,94.006,0.74,2015.0,pre_ai
7,0.0249,Halfway To Heaven (Deluxe Edition),brantley gilbert,0.409,214827,0.765,6.16e-06,0.104,-5.696,1,country must be country wide,61,0.0412,83.093,0.5,2010.0,pre_ai
12,0.0295,Halfway To Heaven (Deluxe Edition),brantley gilbert,0.47,252867,0.778,0.000225,0.354,-5.992,1,more than miles,49,0.037,152.005,0.448,2010.0,pre_ai
13,0.022,Halfway To Heaven (Deluxe Edition),brantley gilbert,0.49,286520,0.716,0.00048,0.0526,-6.681,1,you don't know her like i do,59,0.0441,74.988,0.288,2010.0,pre_ai
31,0.0107,Just As I Am (Deluxe),brantley gilbert,0.429,239773,0.871,8.51e-06,0.367,-4.89,1,17 again,12,0.0347,173.918,0.71,2014.0,pre_ai
32,0.112,Just As I Am (Deluxe),brantley gilbert,0.475,221227,0.857,0.0,0.131,-5.733,1,bottoms up,15,0.0435,169.997,0.543,2013.0,pre_ai
35,0.0241,Just As I Am (Deluxe),brantley gilbert,0.489,213893,0.887,2.13e-06,0.392,-4.093,1,my baby's guns n' roses,12,0.0701,141.009,0.657,2014.0,pre_ai
37,0.0141,Just As I Am (Deluxe),brantley gilbert,0.548,222627,0.664,2.5e-06,0.0772,-5.622,1,one hell of an amen,13,0.0281,138.052,0.549,2014.0,pre_ai
38,0.0249,Just As I Am (Deluxe),brantley gilbert,0.555,202653,0.863,0.0,0.0549,-3.866,1,small town throwdown,15,0.0376,98.006,0.719,2014.0,pre_ai
46,0.0528,The Devil Don't Sleep (Deluxe),brantley gilbert,0.531,188373,0.814,1.53e-06,0.0647,-4.744,0,the weekend,38,0.0384,82.02,0.726,2016.0,post_ai
0,0.446,Haywire (Deluxe Edition),josh turner,0.65,192800,0.767,0.000288,0.0991,-5.647,1,why don't we just dance,33,0.044,121.87,0.654,2010.0,pre_ai
1,0.454,Haywire (Deluxe Edition),josh turner,0.6,212693,0.488,0.00024,0.0964,-7.742,1,i wouldn't be a man,31,0.0286,130.915,0.208,2010.0,pre_ai
7,0.417,Haywire (Deluxe Edition),josh turner,0.569,199493,0.764,0.00422,0.197,-7.295,1,all over me,26,0.0346,84.907,0.899,2010.0,pre_ai
17,0.263,Deep South,josh turner,0.505,215080,0.79,0.0884,0.123,-5.442,0,hometown girl,70,0.035,155.934,0.445,2016.0,post_ai
27,0.0869,Everything Is Fine,josh turner,0.455,208800,0.976,0.000348,0.097,-5.303,0,firecracker,48,0.108,174.719,0.749,2007.0,pre_ai
28,0.517,Everything Is Fine,josh turner,0.504,225787,0.493,0.000342,0.0962,-7.817,1,another try,45,0.0283,123.251,0.231,2007.0,pre_ai
64,0.234,Long Black Train,josh turner,0.469,250627,0.708,3.63e-05,0.115,-6.609,1,long black train,5,0.0485,169.744,0.791,2003.0,pre_ai
73,0.0869,Punching Bag,josh turner,0.655,200373,0.826,0.000209,0.0836,-4.828,1,time is love,56,0.0433,111.986,0.616,2012.0,pre_ai
83,0.131,Your Man,josh turner,0.604,228187,0.846,0.00109,0.11,-5.26,1,would you go with me,65,0.0288,122.915,0.774,2006.0,pre_ai
86,0.331,Your Man,josh turner,0.742,211893,0.638,0.000221,0.0584,-4.332,1,your man,73,0.0239,100.504,0.748,2006.0,pre_ai
91,0.237,Your Man,josh turner,0.59,179587,0.755,5.13e-06,0.124,-6.173,1,me and god,50,0.0286,153.309,0.842,2006.0,pre_ai
1,0.0279,Chapter V (Deluxe),trey songz,0.587,252453,0.648,0.0,0.962,-6.954,1,dive in,57,0.089,119.888,0.37,2012.0,pre_ai
3,0.0593,Chapter V (Deluxe),trey songz,0.608,233147,0.863,0.0,0.228,-4.87,1,heart attack,56,0.131,150.029,0.476,2012.0,pre_ai
21,0.0379,Ready (Deluxe),trey songz,0.663,186307,0.693,0.0,0.162,-5.776,0,neighbors know my name,63,0.0635,120.026,0.391,2010.0,pre_ai
23,0.245,Ready (Deluxe),trey songz,0.602,214480,0.785,0.0,0.19,-6.129,1,i need a girl,63,0.0578,84.038,0.565,2009.0,pre_ai
41,0.0254,Trigga (Deluxe),trey songz,0.749,249000,0.643,0.0,0.101,-7.424,0,foreign,26,0.114,123.92,0.651,2014.0,pre_ai
42,0.328,Trigga (Deluxe),trey songz,0.67,231907,0.476,0.0,0.104,-6.253,0,na na,49,0.0406,96.975,0.235,2014.0,pre_ai
80,0.161,I Gotta Make It,trey songz,0.675,247053,0.635,0.0,0.48,-5.356,0,gotta go,45,0.0632,82.21,0.562,2005.0,pre_ai
116,0.0599,"Passion, Pain & Pleasure",trey songz,0.654,243800,0.599,0.0,0.161,-6.699,1,love faces,60,0.0563,119.778,0.333,2011.0,pre_ai
121,0.0643,"Passion, Pain & Pleasure",trey songz,0.451,220373,0.588,0.0,0.171,-7.973,0,can't be friends,58,0.2,171.849,0.332,2010.0,pre_ai
155,0.0381,Tremaine The Album,trey songz,0.708,229013,0.612,0.0,0.277,-6.379,0,nobody else but you,68,0.122,139.913,0.263,2017.0,post_ai
172,0.209,Trey Day,trey songz,0.629,261707,0.624,0.0,0.215,-7.957,1,last time,25,0.0915,119.964,0.66,2008.0,pre_ai
173,0.358,Trey Day,trey songz,0.699,206413,0.699,0.0,0.0912,-5.564,0,can't help but wait,34,0.0737,94.977,0.611,2007.0,pre_ai
195,0.0959,Trigga Reloaded,trey songz,0.582,196900,0.564,0.0,0.26,-4.066,0,about you,57,0.0837,204.002,0.718,2015.0,pre_ai
196,0.679,Trigga Reloaded,trey songz,0.733,197854,0.408,3.92e-05,0.11,-7.834,0,slow motion,74,0.0388,94.947,0.291,2015.0,pre_ai
2,0.376,You Get What You Give (Deluxe),zac brown band,0.564,226227,0.531,0.0,0.312,-5.809,1,no hurry,23,0.0287,146.018,0.407,2012.0,pre_ai
7,0.458,You Get What You Give (Deluxe),zac brown band,0.667,273893,0.381,0.0,0.116,-7.494,1,colder weather,30,0.0294,135.979,0.199,2010.0,pre_ai
10,0.159,You Get What You Give (Deluxe),zac brown band,0.684,214107,0.715,0.0,0.181,-6.132,1,keep me in mind,26,0.0336,96.018,0.563,2010.0,pre_ai
14,0.24,You Get What You Give (Deluxe),zac brown band,0.453,228653,0.412,0.00021,0.101,-7.539,1,free,25,0.0276,75.752,0.282,2008.0,pre_ai
17,0.0424,JEKYLL + HYDE,zac brown band,0.61,191600,0.857,2e-06,0.128,-5.267,0,beautiful drug,62,0.0877,125.838,0.373,2015.0,pre_ai
18,0.017,JEKYLL + HYDE,zac brown band,0.722,155653,0.593,1.42e-06,0.067,-3.953,1,loving you easy,66,0.0269,98.982,0.326,2015.0,pre_ai
20,0.0189,JEKYLL + HYDE,zac brown band,0.717,205000,0.796,8.94e-05,0.19,-3.677,1,homegrown,70,0.0303,105.017,0.942,2015.0,pre_ai
24,0.161,JEKYLL + HYDE,zac brown band,0.634,188053,0.78,0.0,0.112,-4.928,1,castaway,62,0.0477,101.066,0.93,2016.0,post_ai
57,0.655,The Foundation,zac brown band,0.8,262773,0.759,0.0,0.0897,-5.398,1,toes,72,0.0378,129.979,0.821,2008.0,pre_ai
58,0.443,The Foundation,zac brown band,0.686,208213,0.576,1.7e-05,0.212,-6.632,1,whatever it is,65,0.0284,83.971,0.72,2008.0,pre_ai
62,0.645,The Foundation,zac brown band,0.566,238147,0.713,0.0,0.114,-4.25,1,chicken fried,77,0.0417,169.864,0.807,2008.0,pre_ai
65,0.551,The Foundation,zac brown band,0.55,229280,0.402,1.38e-05,0.105,-7.195,1,highway 20 ride,59,0.0339,76.105,0.428,2008.0,pre_ai
80,0.0888,Uncaged,zac brown band,0.697,180813,0.82,0.0,0.143,-5.108,1,jump right in,57,0.0575,104.022,0.655,2013.0,pre_ai
82,0.163,Uncaged,zac brown band,0.4,324267,0.558,3.76e-06,0.0879,-7.393,1,goodbye in her eyes,58,0.038,81.271,0.376,2012.0,pre_ai
83,0.221,Uncaged,zac brown band,0.688,176800,0.947,0.0,0.284,-4.097,1,the wind,52,0.0544,136.031,0.878,2012.0,pre_ai
85,0.171,Uncaged,zac brown band,0.635,278693,0.434,1.1e-06,0.106,-7.986,1,sweet annie,59,0.0298,139.976,0.171,2013.0,pre_ai
96,0.819,Welcome Home,zac brown band,0.64,227222,0.196,3.63e-05,0.0978,-11.478,1,my old man,59,0.0267,143.919,0.301,2017.0,post_ai
0,0.0102,Back To Us (Deluxe Version),rascal flatts,0.544,206827,0.903,0.0,0.108,-3.151,1,yours if you want it,35,0.0535,113.012,0.408,2017.0,post_ai
13,0.0728,Changed (Deluxe Edition),rascal flatts,0.442,261813,0.544,5.07e-06,0.101,-6.902,1,changed,17,0.0341,140.461,0.27,2012.0,pre_ai
14,0.0185,Changed (Deluxe Edition),rascal flatts,0.622,257067,0.867,0.0,0.0844,-6.336,1,banjo,22,0.0354,101.986,0.785,2012.0,pre_ai
16,0.29,Changed (Deluxe Edition),rascal flatts,0.473,267787,0.658,0.0,0.0769,-5.573,1,come wake me up,14,0.0549,155.801,0.392,2012.0,pre_ai
29,0.668,Feels Like Today,rascal flatts,0.588,226693,0.448,1.45e-05,0.156,-6.37,1,bless the broken road,22,0.0265,135.949,0.362,2004.0,pre_ai
32,0.0146,Feels Like Today,rascal flatts,0.618,262200,0.832,2.58e-05,0.111,-4.828,0,fast cars and freedom,26,0.0301,117.965,0.601,2005.0,pre_ai
40,0.0287,Me And My Gang,rascal flatts,0.431,208133,0.765,0.0,0.178,-4.656,1,stand,54,0.0489,187.68,0.565,2007.0,pre_ai
41,0.00842,Me And My Gang,rascal flatts,0.527,214107,0.671,0.0,0.268,-5.032,0,what hurts the most,71,0.0283,136.03,0.331,2003.0,pre_ai
49,0.0789,Me And My Gang,rascal flatts,0.64,217987,0.902,0.0,0.0453,-3.639,1,me and my gang,50,0.0415,108.756,0.627,2006.0,pre_ai
53,0.00324,Me And My Gang,rascal flatts,0.582,276320,0.952,0.0,0.223,-3.848,1,life is a highway,74,0.0731,103.027,0.655,2006.0,pre_ai
54,0.271,Melt,rascal flatts,0.578,254493,0.738,0.0,0.0651,-4.109,1,these days,55,0.0427,81.962,0.352,2002.0,pre_ai
56,0.207,Melt,rascal flatts,0.556,234253,0.712,1.99e-05,0.318,-4.398,1,i melt,48,0.0346,140.031,0.164,2002.0,pre_ai
57,0.296,Melt,rascal flatts,0.628,272987,0.817,0.0,0.126,-4.182,1,mayberry,52,0.0433,88.049,0.37,2002.0,pre_ai
58,0.155,Melt,rascal flatts,0.627,185493,0.903,0.0,0.277,-2.714,1,love you out loud,44,0.0426,96.987,0.452,2002.0,pre_ai
65,0.14,Nothing Like This,rascal flatts,0.619,224080,0.776,0.0,0.104,-4.862,1,why wait,26,0.0421,122.015,0.51,2010.0,pre_ai
66,0.136,Nothing Like This,rascal flatts,0.349,219101,0.576,0.0,0.134,-5.111,1,easy,29,0.0339,118.885,0.531,2011.0,pre_ai
75,0.724,Nothing Like This,rascal flatts,0.555,227067,0.409,0.0,0.111,-7.104,1,i won't let go,35,0.0285,131.885,0.2,2011.0,pre_ai
78,0.142,Rascal Flatts,rascal flatts,0.432,237293,0.805,0.0,0.116,-4.902,1,here,26,0.0439,163.919,0.299,2009.0,pre_ai
84,0.0301,Rascal Flatts,rascal flatts,0.211,255653,0.726,0.0,0.0879,-5.406,1,every day,27,0.0481,169.367,0.239,2008.0,pre_ai
91,0.0204,Rewind,rascal flatts,0.547,204633,0.703,0.0,0.138,-6.627,1,rewind,4,0.0371,164.116,0.718,2014.0,pre_ai
97,0.289,Rewind,rascal flatts,0.612,210000,0.794,0.0,0.154,-5.532,1,i like the sound of that,5,0.0435,89.978,0.533,2014.0,pre_ai
157,0.141,Unstoppable,rascal flatts,0.333,256853,0.698,0.0,0.113,-6.986,1,forever,1,0.039,179.979,0.203,2016.0,post_ai
159,0.0738,Unstoppable,rascal flatts,0.473,227720,0.799,0.0,0.121,-4.798,1,unstoppable,5,0.0483,155.892,0.506,2010.0,pre_ai
161,0.0163,Unstoppable,rascal flatts,0.541,242027,0.895,0.0,0.571,-4.884,1,summer nights,7,0.0367,102.078,0.657,2009.0,pre_ai
7,0.0415,A Thousand Suns,linkin park,0.487,231680,0.961,1.15e-06,0.553,-4.139,1,waiting for the end,14,0.132,170.005,0.323,2010.0,pre_ai
11,0.198,A Thousand Suns,linkin park,0.484,296560,0.727,0.00204,0.107,-6.107,1,iridescent,10,0.0358,120.066,0.216,2011.0,pre_ai
13,0.0372,A Thousand Suns,linkin park,0.56,339853,0.925,0.0,0.104,-5.48,1,the catalyst,12,0.0362,135.009,0.178,2010.0,pre_ai
26,0.0014,Hybrid Theory,linkin park,0.492,157333,0.969,1.32e-06,0.0787,-4.419,1,one step closer,39,0.0491,95.136,0.538,2000.0,pre_ai
29,0.0466,Hybrid Theory,linkin park,0.58,208960,0.702,3.2e-06,0.536,-5.565,1,crawling,40,0.0337,105.076,0.299,2001.0,pre_ai
32,0.0103,Hybrid Theory,linkin park,0.542,216933,0.853,0.0,0.108,-6.407,0,in the end,40,0.0498,105.256,0.37,2001.0,pre_ai
60,0.0154,LIVING THINGS,linkin park,0.546,205120,0.98,0.0,0.31,-3.02,0,lost in the echo,67,0.0619,120.037,0.478,2012.0,pre_ai
62,0.0143,LIVING THINGS,linkin park,0.585,230253,0.972,0.0,0.0707,-4.45,0,burn it down,74,0.0534,110.006,0.585,2012.0,pre_ai
74,0.00038,Meteora,linkin park,0.451,213933,0.951,2.39e-06,0.261,-3.754,1,somewhere i belong,65,0.0645,162.065,0.442,2003.0,pre_ai
75,0.00777,Meteora,linkin park,0.535,175373,0.951,0.0,0.0669,-3.324,0,lying from you,54,0.18,160.102,0.723,2003.0,pre_ai
78,0.111,Meteora,linkin park,0.554,162600,0.978,0.0,0.0731,-3.554,1,faint,70,0.131,135.095,0.594,2003.0,pre_ai
80,0.108,Meteora,linkin park,0.579,196907,0.849,0.0,0.0909,-5.218,0,breaking the habit,66,0.0303,100.021,0.581,2003.0,pre_ai
84,0.0046,Meteora,linkin park,0.496,185587,0.863,0.0,0.639,-4.153,1,numb,82,0.0381,110.018,0.243,2003.0,pre_ai
93,0.00117,Minutes to Midnight,linkin park,0.655,189293,0.885,0.000473,0.0448,-4.116,1,given up,52,0.0438,100.088,0.938,2008.0,pre_ai
94,0.213,Minutes to Midnight,linkin park,0.514,209307,0.637,2.24e-06,0.389,-6.418,1,leave out all the rest,52,0.0363,80.401,0.18,2007.0,pre_ai
95,0.0747,Minutes to Midnight,linkin park,0.542,164760,0.932,0.0,0.613,-4.896,1,bleed it out,54,0.05,140.135,0.698,2007.0,pre_ai
96,0.00479,Minutes to Midnight,linkin park,0.534,290360,0.393,0.0107,0.107,-7.813,1,shadow of the day,51,0.0292,110.007,0.0641,2007.0,pre_ai
97,0.0141,Minutes to Midnight,linkin park,0.623,205613,0.93,1.64e-06,0.138,-5.285,1,what i've done,52,0.0324,120.119,0.287,2007.0,pre_ai
0,0.02,Future History (Deluxe Edition),jason derulo,0.671,206080,0.808,0.0,0.134,-4.861,0,don't wanna go home,64,0.0652,121.956,0.637,2011.0,pre_ai
1,0.0165,Future History (Deluxe Edition),jason derulo,0.668,192200,0.718,0.0,0.104,-4.736,0,it girl,72,0.0605,91.993,0.345,2011.0,pre_ai
5,0.0139,Future History (Deluxe Edition),jason derulo,0.416,242173,0.84,0.0,0.113,-4.298,1,fight for you,57,0.0787,177.942,0.523,2011.0,pre_ai
14,0.0444,Jason Derulo (Deluxe Audio),jason derulo,0.615,221253,0.711,0.0,0.145,-5.507,1,whatcha say,64,0.0779,144.036,0.711,2009.0,pre_ai
15,0.128,Jason Derulo (Deluxe Audio),jason derulo,0.442,215747,0.83,0.0,0.129,-4.02,1,ridin' solo,56,0.146,89.338,0.578,2010.0,pre_ai
16,0.0266,Jason Derulo (Deluxe Audio),jason derulo,0.762,199027,0.748,0.0,0.348,-4.15,0,in my head,60,0.033,110.009,0.851,2009.0,pre_ai
18,0.14,Jason Derulo (Deluxe Audio),jason derulo,0.429,203240,0.757,0.0,0.144,-2.912,1,what if,36,0.0306,82.517,0.538,2010.0,pre_ai
25,0.0525,Talk Dirty (Deluxe Edition),jason derulo,0.561,226987,0.836,0.0,0.136,-3.939,1,the other side,33,0.1,127.923,0.517,2013.0,pre_ai
27,0.033,Talk Dirty (Deluxe Edition),jason derulo,0.568,225027,0.631,0.0,0.144,-5.623,1,marry me,38,0.0273,105.096,0.23,2013.0,pre_ai
29,0.563,Talk Dirty (Deluxe Edition),jason derulo,0.627,217307,0.703,0.0,0.0962,-4.884,1,trumpets,27,0.236,81.897,0.64,2013.0,pre_ai
76,0.00906,Everything Is 4,jason derulo,0.775,207719,0.68,0.0,0.109,-5.508,0,want to want me,34,0.0629,114.025,0.656,2015.0,pre_ai
77,0.0126,Everything Is 4,jason derulo,0.652,215347,0.761,4.35e-06,0.12,-5.843,0,cheyenne,21,0.116,99.989,0.289,2015.0,pre_ai
78,0.0534,Everything Is 4,jason derulo,0.749,200492,0.695,1.23e-06,0.299,-4.829,0,get ugly,25,0.133,111.084,0.549,2015.0,pre_ai
11,0.0115,Free The Universe (Extended Version),major lazer,0.765,227813,0.771,0.00237,0.606,-6.99,1,bubble butt,26,0.347,194.072,0.394,2013.0,pre_ai
161,0.121,Peace Is The Mission,major lazer,0.598,206327,0.792,0.0,0.158,-4.043,0,powerful,31,0.0478,97.479,0.732,2015.0,pre_ai
162,0.0198,Peace Is The Mission,major lazer,0.338,198719,0.963,0.00459,0.194,-2.582,1,light it up,12,0.162,179.6,0.621,2015.0,pre_ai
19,0.13,Men Amongst Mountains,the revivalists,0.651,274093,0.716,0.0616,0.125,-6.516,0,wish i knew you,70,0.0258,101.05,0.722,2016.0,post_ai
4,0.383,Billy Currington,billy currington,0.551,223701,0.388,0.0,0.0974,-8.327,1,walk a little straighter,40,0.0263,131.894,0.155,2003.0,pre_ai
12,0.318,Doin' Somethin' Right,billy currington,0.695,215853,0.731,0.0,0.143,-2.15,1,good directions,68,0.034,122.522,0.497,2005.0,pre_ai
13,0.212,Doin' Somethin' Right,billy currington,0.486,269587,0.656,0.0,0.0555,-3.36,1,must be doin' somethin' right,64,0.0275,167.804,0.395,2005.0,pre_ai
14,0.24,Doin' Somethin' Right,billy currington,0.615,165347,0.922,0.0,0.356,-1.79,1,"why, why, why",38,0.0325,97.996,0.6,2005.0,pre_ai
23,0.147,Enjoy Yourself,billy currington,0.644,210747,0.716,1.08e-06,0.0984,-2.985,1,love done gone,16,0.0307,126.925,0.826,2010.0,pre_ai
24,0.446,Enjoy Yourself,billy currington,0.767,179907,0.672,9.17e-06,0.13,-3.734,1,pretty good at drinkin' beer,26,0.0321,106.943,0.613,2010.0,pre_ai
28,0.379,Enjoy Yourself,billy currington,0.618,228493,0.506,0.0,0.107,-4.903,1,let me down easy,22,0.0267,125.062,0.172,2010.0,pre_ai
36,0.125,Little Bit Of Everything,billy currington,0.719,236467,0.774,0.0,0.117,-3.738,1,don't,47,0.025,98.015,0.825,2014.0,pre_ai
37,0.189,Little Bit Of Everything,billy currington,0.658,231360,0.713,0.000433,0.121,-4.95,1,people are crazy,61,0.0263,141.941,0.455,2008.0,pre_ai
41,0.0735,Little Bit Of Everything,billy currington,0.674,224267,0.916,0.0,0.108,-2.945,1,that's how country boys roll,48,0.0332,120.974,0.916,2008.0,pre_ai
44,0.0484,Summer Forever,billy currington,0.573,188999,0.824,0.0,0.335,-4.443,1,don't it,64,0.0373,90.966,0.668,2014.0,pre_ai
50,0.083,Summer Forever,billy currington,0.503,184506,0.824,0.0,0.21,-4.039,1,it don't hurt like it used to,68,0.0524,161.981,0.448,2015.0,pre_ai
52,0.122,Summer Forever,billy currington,0.549,234306,0.751,0.0,0.208,-5.423,1,do i make you wanna,72,0.0299,89.953,0.493,2015.0,pre_ai
56,0.0156,We Are Tonight,billy currington,0.469,200533,0.684,0.0,0.0721,-5.296,1,hey girl,59,0.0308,163.957,0.636,2013.0,pre_ai
60,0.0318,We Are Tonight,billy currington,0.56,232107,0.809,0.0,0.166,-5.327,1,we are tonight,57,0.0358,127.914,0.563,2013.0,pre_ai
2,0.0856,El Regreso del Sobreviviente (Deluxe Edition),wisin,0.685,235547,0.944,0.0,0.0927,-2.793,1,adrenalina,65,0.145,124.987,0.757,2014.0,pre_ai
2,0.307,Damn Country Music (Deluxe Edition),tim mcgraw,0.458,213453,0.808,7.51e-06,0.0941,-4.671,1,how i'll always be,33,0.0438,185.988,0.625,2015.0,pre_ai
6,0.305,Damn Country Music (Deluxe Edition),tim mcgraw,0.671,233973,0.793,0.0,0.49,-5.597,1,top of the world,28,0.04,141.216,0.955,2015.0,pre_ai
10,0.692,Damn Country Music (Deluxe Edition),tim mcgraw,0.347,257347,0.479,2.64e-06,0.122,-7.224,1,humble and kind,36,0.0289,101.01,0.173,2015.0,pre_ai
16,0.128,Sundown Heaven Town (Deluxe Edition),tim mcgraw,0.468,235387,0.902,3.46e-06,0.191,-4.581,1,shotgun rider,39,0.0499,168.001,0.701,2014.0,pre_ai
21,0.583,Sundown Heaven Town (Deluxe Edition),tim mcgraw,0.524,228107,0.679,5.79e-05,0.163,-8.68,1,meanwhile back at mama's,55,0.0435,172.977,0.676,2014.0,pre_ai
25,0.00537,Sundown Heaven Town (Deluxe Edition),tim mcgraw,0.505,258587,0.838,2.17e-05,0.127,-4.429,1,lookin' for that girl,25,0.036,76.963,0.376,2014.0,pre_ai
51,0.0114,Two Lanes Of Freedom (Accelerated Deluxe),tim mcgraw,0.525,238520,0.778,0.0,0.0548,-5.597,1,one of those nights,4,0.0321,127.071,0.389,2012.0,pre_ai
53,0.0401,Two Lanes Of Freedom (Accelerated Deluxe),tim mcgraw,0.726,257480,0.77,0.0,0.266,-4.557,1,southern girl,6,0.0256,110.032,0.92,2013.0,pre_ai
54,0.12,Two Lanes Of Freedom (Accelerated Deluxe),tim mcgraw,0.617,211013,0.915,0.0,0.0967,-4.158,1,truck yeah,6,0.0323,97.979,0.757,2012.0,pre_ai
96,0.175,Emotional Traffic,tim mcgraw,0.452,201000,0.566,1.24e-05,0.0888,-5.964,1,better than i used to be,51,0.0292,138.154,0.407,2011.0,pre_ai
99,0.024,Emotional Traffic,tim mcgraw,0.56,277400,0.869,2.94e-06,0.136,-3.804,1,felt good on my lips,37,0.0387,136.001,0.519,2010.0,pre_ai
116,0.322,Let It Go,tim mcgraw,0.477,225027,0.86,0.0,0.313,-4.16,1,let it go,38,0.032,159.27,0.473,2007.0,pre_ai
